Sim_Index,Return_Code,Prop_0_Endpoint1,Prop_1_Endpoint1,Delta_1_Endpoint1,StdError_1_Endpoint1,Test_Stat_1_Endpoint1,pval_1_Endpoint1,Prop_0_Endpoint2,Prop_1_Endpoint2,Delta_1_Endpoint2,StdError_1_Endpoint2,Test_Stat_1_Endpoint2,pval_1_Endpoint2,Prop_0_Endpoint3,Prop_1_Endpoint3,Delta_1_Endpoint3,StdError_1_Endpoint3,Test_Stat_1_Endpoint3,pval_1_Endpoint3,Adjpval_1,Adjpval_2,Adjpval_3,Adjpval,SampleSize_0,SampleSize_1,Tot_SampleSize,RejFlag_1_Endpoint1,RejFlag_1_Endpoint2,RejFlag_1_Endpoint3,IsNonNull_1_Endpoint1,IsNonNull_1_Endpoint2,IsNonNull_1_Endpoint3,FWERFlag,DisjnPowFlag,ConPowFlag
834,0,0.1,0.3,0.2,0.08,2.5,0.00620966532577616,0.12,0.38,0.26,0.0866025403784439,3.00222139978605,0.00134008586403422,0.32,0.54,0.22,0.0990151503558925,2.22188219892864,0.0131456338585864,0.0124193306515523,0.00402025759210268,0.0131456338585864,0.0131456338585864,50,50,100,1,1,1,1,1,1,0,0,1
835,0,0.14,0.24,0.1,0.0784601809837321,1.27453185483645,0.101237495362878,0.28,0.32,0.04,0.0916515138991168,0.436435780471985,0.331260291770029,0.34,0.4,0.06,0.0965608616365865,0.6213697660012,0.267178180024746,0.303712486088634,0.534356360049492,0.534356360049492,0.534356360049492,50,50,100,0,0,0,1,1,1,0,0,0
836,0,0.16,0.36,0.2,0.0877268487978452,2.27980376293777,0.0113096648691653,0.18,0.38,0.2,0.0897997772825746,2.22717701593687,0.0129677227936772,0.28,0.52,0.24,0.0979795897113271,2.44948974278318,0.00715293921771476,0.0226193297383306,0.0226193297383306,0.0214588176531443,0.0226193297383306,50,50,100,1,1,1,1,1,1,0,0,1
837,0,0.14,0.32,0.18,0.0841665016500033,2.13861805434791,0.0162333070504032,0.18,0.46,0.28,0.0932952303175248,3.00122523999391,0.00134447792257042,0.28,0.48,0.2,0.0970772887960928,2.06021410857582,0.019689038367209,0.0324666141008063,0.00403343376771126,0.0324666141008063,0.0324666141008063,50,50,100,0,1,0,1,1,1,0,0,1
838,0,0.16,0.32,0.16,0.0854166260162505,1.87317162316339,0.0305223447529946,0.28,0.4,0.12,0.0947417542586161,1.26660099276225,0.102648998651261,0.32,0.54,0.22,0.0990151503558925,2.22188219892864,0.0131456338585864,0.0610446895059894,0.102648998651261,0.0394369015757591,0.102648998651261,50,50,100,0,0,0,1,1,1,0,0,0
839,0,0.08,0.24,0.16,0.0733212111192934,2.18217890235992,0.0145481658706261,0.2,0.42,0.22,0.0924986486387774,2.37841312535426,0.00869366674124172,0.26,0.5,0.24,0.0970772887960928,2.47225693029099,0.00671314914666343,0.0201394474399903,0.0201394474399903,0.0201394474399903,0.0201394474399903,50,50,100,1,1,1,1,1,1,0,0,1
840,0,0.1,0.4,0.3,0.0866025403784439,3.46410161513776,0.000266002752569605,0.2,0.42,0.22,0.0924986486387774,2.37841312535426,0.00869366674124172,0.26,0.58,0.32,0.0987117014340245,3.24176359389243,0.000593962599598097,0.000798008257708816,0.00869366674124173,0.0011879251991962,0.00869366674124173,50,50,100,1,1,1,1,1,1,0,0,1
841,0,0.04,0.3,0.26,0.0751265598839718,3.46082664242251,0.000269259738716054,0.18,0.46,0.28,0.0932952303175248,3.00122523999391,0.00134447792257042,0.26,0.56,0.3,0.0983666610188635,3.04981379760842,0.00114491641930736,0.000807779216148164,0.00228983283861473,0.00228983283861473,0.00228983283861473,50,50,100,1,1,1,1,1,1,0,0,1
842,0,0.12,0.2,0.08,0.0733212111192934,1.09108945117996,0.137616762037417,0.26,0.36,0.1,0.0924986486387774,1.08109687516103,0.139827011644709,0.34,0.38,0.04,0.096,0.416666666666666,0.33846111951069,0.412850286112252,0.412850286112252,0.412850286112252,0.412850286112252,50,50,100,0,0,0,1,1,1,0,0,0
843,0,0.04,0.22,0.18,0.0672606868832009,2.67615465052524,0.00372361361453133,0.22,0.3,0.08,0.0877268487978452,0.911921505175106,0.18090501998841,0.3,0.44,0.14,0.0965608616365865,1.44986278733613,0.0735483931523607,0.011170840843594,0.18090501998841,0.147096786304722,0.18090501998841,50,50,100,1,0,0,1,1,1,0,0,1
844,0,0.08,0.26,0.18,0.0751265598839718,2.39595690629251,0.00828851957445276,0.12,0.34,0.22,0.0841665016500033,2.61386651086967,0.00447620032575946,0.4,0.58,0.18,0.0999799979995999,1.80036010803601,0.0359018977393752,0.0165770391489055,0.0134286009772784,0.0359018977393753,0.0359018977393753,50,50,100,1,1,0,1,1,1,0,0,1
845,0,0.06,0.32,0.26,0.0784601809837321,3.31378282257478,0.000460214842419093,0.26,0.4,0.14,0.09404254356407,1.4886879352069,0.0682847817372672,0.34,0.48,0.14,0.0983666610188635,1.42324643888393,0.0773323638790738,0.00138064452725728,0.136569563474534,0.136569563474534,0.136569563474534,50,50,100,1,0,0,1,1,1,0,0,1
846,0,0.14,0.34,0.2,0.0854166260162505,2.34146452895423,0.00960412554850698,0.36,0.3,-0.06,0.09404254356407,-0.63800911508867,0.738266126707352,0.24,0.36,0.12,0.0916515138991168,1.30930734141595,0.0952151319127621,0.028812376645521,0.738266126707353,0.190430263825524,0.738266126707353,50,50,100,0,0,0,1,1,1,0,0,0
847,0,0.18,0.24,0.06,0.0814616474176652,0.736542924210354,0.230700177553926,0.16,0.44,0.28,0.0916515138991168,3.05505046330389,0.00112511328404297,0.28,0.54,0.26,0.0983666610188635,2.6431719579273,0.00410666553237349,0.230700177553926,0.0033753398521289,0.00821333106474698,0.230700177553926,50,50,100,0,1,1,1,1,1,0,0,1
848,0,0.1,0.34,0.24,0.0828492607088319,2.89682729751161,0.00188478603170883,0.14,0.46,0.32,0.0916515138991168,3.49148624377588,0.00024017059999093,0.28,0.58,0.3,0.0990151503558925,3.02983936217541,0.00122341920732705,0.0024468384146541,0.00072051179997279,0.0024468384146541,0.0024468384146541,50,50,100,1,1,1,1,1,1,0,0,1
849,0,0.18,0.3,0.12,0.0854166260162505,1.40487871737254,0.0800286731159724,0.22,0.28,0.06,0.0866025403784439,0.692820323027551,0.244211158311297,0.3,0.52,0.22,0.0983666610188635,2.23653011824617,0.0126585333514438,0.160057346231945,0.244211158311297,0.0379756000543316,0.244211158311297,50,50,100,0,0,0,1,1,1,0,0,0
850,0,0.1,0.24,0.14,0.0751265598839718,1.86352203822751,0.0311944274351265,0.12,0.4,0.28,0.0877268487978452,3.19172526811287,0.000707128905764298,0.36,0.5,0.14,0.0990151503558925,1.41392503568186,0.0786919571105135,0.062388854870253,0.0021213867172929,0.0786919571105136,0.0786919571105136,50,50,100,0,1,0,1,1,1,0,0,1
851,0,0.12,0.26,0.14,0.0784601809837321,1.78434459677104,0.03718384387469,0.18,0.46,0.28,0.0932952303175248,3.00122523999391,0.00134447792257042,0.34,0.42,0.08,0.0970772887960928,0.824085643430329,0.204945448480806,0.07436768774938,0.00403343376771126,0.204945448480806,0.204945448480806,50,50,100,0,1,0,1,1,1,0,0,1
852,0,0.1,0.22,0.12,0.0733212111192934,1.63663417676994,0.0508534650155467,0.2,0.42,0.22,0.0924986486387774,2.37841312535426,0.00869366674124172,0.36,0.42,0.06,0.0975499871860576,0.615069276078547,0.269254485608309,0.101706930031093,0.0260810002237252,0.269254485608309,0.269254485608309,50,50,100,0,0,0,1,1,1,0,0,0
853,0,0.08,0.3,0.22,0.0784601809837321,2.8039700806402,0.00252387944939281,0.16,0.34,0.18,0.0866025403784439,2.07846096908265,0.0188334611143144,0.24,0.6,0.36,0.0987117014340245,3.64698404312898,0.000132668197410424,0.00504775889878562,0.0188334611143144,0.000398004592231272,0.0188334611143144,50,50,100,1,1,1,1,1,1,0,0,1
854,0,0.08,0.28,0.2,0.0768374908491942,2.60289603147677,0.00462199909738092,0.14,0.4,0.26,0.0887918915216925,2.92819530639777,0.00170467905421468,0.38,0.44,0.06,0.0983666610188635,0.609962759521683,0.27094323851622,0.00924399819476186,0.00511403716264403,0.270943238516221,0.270943238516221,50,50,100,1,1,0,1,1,1,0,0,1
855,0,0.14,0.34,0.2,0.0854166260162505,2.34146452895423,0.00960412554850698,0.22,0.44,0.22,0.09404254356407,2.33936675532512,0.00965823027151735,0.3,0.58,0.28,0.0992773891679269,2.82038037408883,0.00239833770943731,0.019208251097014,0.019208251097014,0.00719501312831195,0.019208251097014,50,50,100,1,1,1,1,1,1,0,0,1
856,0,0.06,0.34,0.28,0.08,3.5,0.00023262907903554,0.2,0.4,0.2,0.0916515138991168,2.18217890235992,0.0145481658706261,0.32,0.52,0.2,0.0987117014340245,2.02610224618277,0.0213771539887607,0.000697887237106621,0.0290963317412523,0.0290963317412523,0.0290963317412523,50,50,100,1,0,0,1,1,1,0,0,1
857,0,0.1,0.38,0.28,0.0854166260162505,3.27805034053593,0.000522633763679337,0.22,0.42,0.2,0.0932952303175248,2.14373231428136,0.0160271707152945,0.24,0.56,0.32,0.0979795897113271,3.26598632371091,0.000545417588062702,0.00156790129103801,0.0160271707152945,0.00156790129103801,0.0160271707152945,50,50,100,1,1,1,1,1,1,0,0,1
858,0,0.1,0.32,0.22,0.0814616474176652,2.7006573887713,0.00346012927414452,0.22,0.44,0.22,0.09404254356407,2.33936675532512,0.00965823027151735,0.3,0.52,0.22,0.0983666610188635,2.23653011824617,0.0126585333514438,0.0103803878224336,0.0193164605430347,0.0193164605430347,0.0193164605430347,50,50,100,1,1,1,1,1,1,0,0,1
859,0,0.06,0.36,0.3,0.0814616474176652,3.68271462105177,0.000115381722164409,0.3,0.48,0.18,0.0975499871860576,1.84520782823564,0.0325036560960433,0.38,0.54,0.16,0.0996794863550169,1.60514470781026,0.0542309811694919,0.000346145166493228,0.0650073121920867,0.0650073121920867,0.0650073121920867,50,50,100,1,0,0,1,1,1,0,0,1
860,0,0.08,0.34,0.26,0.0814616474176652,3.19168600491154,0.000707225027170355,0.14,0.42,0.28,0.0897997772825746,3.11804782231162,0.000910266304662621,0.24,0.52,0.28,0.0970772887960928,2.88429975200615,0.00196142578829517,0.00212167508151107,0.00212167508151107,0.00212167508151107,0.00212167508151107,50,50,100,1,1,1,1,1,1,0,0,1
861,0,0.12,0.28,0.16,0.08,2,0.0227501319481792,0.22,0.4,0.18,0.0924986486387774,1.94597437528985,0.0258289088868678,0.4,0.46,0.06,0.0990151503558925,0.605967872435083,0.272268043743085,0.0682503958445377,0.0682503958445377,0.272268043743085,0.272268043743085,50,50,100,0,0,0,1,1,1,0,0,0
862,0,0.16,0.34,0.18,0.0866025403784439,2.07846096908265,0.0188334611143144,0.2,0.38,0.18,0.0907524104363074,1.98341839224567,0.0236603571906882,0.24,0.42,0.18,0.09404254356407,1.91402734526601,0.0278083309093121,0.0565003833429432,0.0565003833429432,0.0565003833429432,0.0565003833429432,50,50,100,0,0,0,1,1,1,0,0,0
863,0,0.08,0.32,0.24,0.08,3,0.0013498980316301,0.2,0.42,0.22,0.0924986486387774,2.37841312535426,0.00869366674124172,0.26,0.52,0.26,0.0975499871860576,2.66530019634037,0.00384598124603608,0.00404969409489031,0.00869366674124173,0.00769196249207217,0.00869366674124173,50,50,100,1,1,1,1,1,1,0,0,1
864,0,0.06,0.3,0.24,0.0768374908491942,3.12347523777212,0.000893644518493608,0.2,0.42,0.22,0.0924986486387774,2.37841312535426,0.00869366674124172,0.3,0.6,0.3,0.099498743710662,3.01511344577764,0.00128441576351135,0.00268093355548083,0.00869366674124173,0.00268093355548083,0.00869366674124173,50,50,100,1,1,1,1,1,1,0,0,1
865,0,0.16,0.26,0.1,0.0814616474176652,1.22757154035059,0.109803925398587,0.16,0.46,0.3,0.0924986486387774,3.24329062548308,0.000590788092563188,0.38,0.48,0.1,0.0990151503558925,1.00994645405847,0.156260472357178,0.219607850797174,0.00177236427768957,0.219607850797174,0.219607850797174,50,50,100,0,1,0,1,1,1,0,0,1
866,0,0.12,0.28,0.16,0.08,2,0.0227501319481792,0.22,0.24,0.02,0.0841665016500033,0.237624228260879,0.406086278623807,0.34,0.56,0.22,0.099498743710662,2.21108319357027,0.0135150382738862,0.0455002638963585,0.406086278623808,0.0405451148216587,0.406086278623808,50,50,100,0,0,0,1,1,1,0,0,0
867,0,0.12,0.26,0.14,0.0784601809837321,1.78434459677104,0.03718384387469,0.12,0.38,0.26,0.0866025403784439,3.00222139978605,0.00134008586403422,0.2,0.52,0.32,0.096,3.33333333333333,0.000429060333196785,0.03718384387469,0.00268017172806845,0.00128718099959036,0.03718384387469,50,50,100,0,1,1,1,1,1,0,0,1
868,0,0.12,0.12,0,0.0649923072370877,0,0.5,0.2,0.36,0.16,0.0897997772825746,1.7817416127495,0.0373956887934721,0.28,0.28,0,0.0897997772825746,0,0.5,1,0.112187066380416,1,1,50,50,100,0,0,0,1,1,1,0,0,0
869,0,0.08,0.28,0.2,0.0768374908491942,2.60289603147677,0.00462199909738092,0.18,0.4,0.22,0.0907524104363074,2.42417803496693,0.0076715407924367,0.3,0.5,0.2,0.0979795897113271,2.04124145231932,0.0206134166685819,0.0138659972921428,0.0153430815848734,0.0206134166685819,0.0206134166685819,50,50,100,1,1,1,1,1,1,0,0,1
870,0,0.06,0.28,0.22,0.0751265598839718,2.92839177435751,0.00170360212969389,0.24,0.24,0,0.0854166260162505,0,0.5,0.34,0.5,0.16,0.0987117014340245,1.62088179694622,0.0525214957326628,0.00511080638908168,0.500000000000001,0.105042991465326,0.500000000000001,50,50,100,1,0,0,1,1,1,0,0,1
871,0,0.14,0.34,0.2,0.0854166260162505,2.34146452895423,0.00960412554850698,0.26,0.42,0.16,0.0947417542586161,1.688801323683,0.0456287550471818,0.3,0.5,0.2,0.0979795897113271,2.04124145231932,0.0206134166685819,0.028812376645521,0.0456287550471818,0.0412268333371638,0.0456287550471818,50,50,100,0,0,0,1,1,1,0,0,0
872,0,0.06,0.32,0.26,0.0784601809837321,3.31378282257478,0.000460214842419093,0.18,0.36,0.18,0.0887918915216925,2.02721213519846,0.0213203613200479,0.28,0.48,0.2,0.0970772887960928,2.06021410857582,0.019689038367209,0.00138064452725728,0.0393780767344181,0.0393780767344181,0.0393780767344181,50,50,100,1,0,0,1,1,1,0,0,1
873,0,0.08,0.28,0.2,0.0768374908491942,2.60289603147677,0.00462199909738092,0.28,0.42,0.14,0.0953939201416946,1.46759877141069,0.0711066209681963,0.44,0.5,0.06,0.0998198377077422,0.601082924775646,0.273892377851211,0.0138659972921428,0.142213241936393,0.273892377851211,0.273892377851211,50,50,100,1,0,0,1,1,1,0,0,1
874,0,0.2,0.34,0.14,0.0887918915216925,1.5767205495988,0.0574299199234405,0.28,0.5,0.22,0.0975499871860576,2.25525401228801,0.0120586947041532,0.38,0.52,0.14,0.099498743710662,1.4070529413629,0.0797058453991977,0.114859839846881,0.0361760841124597,0.114859839846881,0.114859839846881,50,50,100,0,0,0,1,1,1,0,0,0
875,0,0.06,0.3,0.24,0.0768374908491942,3.12347523777212,0.000893644518493608,0.2,0.42,0.22,0.0924986486387774,2.37841312535426,0.00869366674124172,0.4,0.58,0.18,0.0999799979995999,1.80036010803601,0.0359018977393752,0.00268093355548083,0.0173873334824835,0.0359018977393753,0.0359018977393753,50,50,100,1,1,0,1,1,1,0,0,1
876,0,0.1,0.32,0.22,0.0814616474176652,2.7006573887713,0.00346012927414452,0.12,0.38,0.26,0.0866025403784439,3.00222139978605,0.00134008586403422,0.34,0.56,0.22,0.099498743710662,2.21108319357027,0.0135150382738862,0.00692025854828905,0.00402025759210268,0.0135150382738862,0.0135150382738862,50,50,100,1,1,1,1,1,1,0,0,1
877,0,0.1,0.38,0.28,0.0854166260162505,3.27805034053593,0.000522633763679337,0.22,0.48,0.26,0.0953939201416946,2.72554057547699,0.00320981427071687,0.3,0.64,0.34,0.0998198377077422,3.40613657372866,0.00032944604682672,0.00104526752735867,0.00320981427071687,0.000988338140480162,0.00320981427071687,50,50,100,1,1,1,1,1,1,0,0,1
878,0,0.1,0.34,0.24,0.0828492607088319,2.89682729751161,0.00188478603170883,0.2,0.54,0.34,0.0965608616365865,3.52109534067347,0.000214884032202822,0.4,0.5,0.1,0.099498743710662,1.00503781525921,0.15743932066821,0.00376957206341766,0.000644652096608467,0.15743932066821,0.15743932066821,50,50,100,1,1,0,1,1,1,0,0,1
879,0,0.08,0.24,0.16,0.0733212111192934,2.18217890235992,0.0145481658706261,0.22,0.34,0.12,0.0897997772825746,1.33630620956212,0.0907246038607101,0.34,0.42,0.08,0.0970772887960928,0.824085643430329,0.204945448480806,0.0436444976118784,0.18144920772142,0.204945448480806,0.204945448480806,50,50,100,0,0,0,1,1,1,0,0,0
880,0,0.14,0.32,0.18,0.0841665016500033,2.13861805434791,0.0162333070504032,0.22,0.36,0.14,0.0907524104363074,1.54265874952441,0.0614567977348018,0.28,0.48,0.2,0.0970772887960928,2.06021410857582,0.019689038367209,0.0486999211512095,0.0614567977348019,0.0486999211512095,0.0614567977348019,50,50,100,0,0,0,1,1,1,0,0,0
881,0,0.12,0.42,0.3,0.0887918915216925,3.37868689199743,0.000364164540955225,0.1,0.58,0.48,0.0947417542586161,5.06640397104899,2.02700557339E-07,0.4,0.5,0.1,0.099498743710662,1.00503781525921,0.15743932066821,0.000728329081910451,6.08101672017E-07,0.15743932066821,0.15743932066821,50,50,100,1,1,0,1,1,1,0,0,1
882,0,0.14,0.2,0.06,0.0751265598839718,0.798652302097503,0.212246025704309,0.22,0.38,0.16,0.0916515138991168,1.74574312188794,0.0404277991850261,0.36,0.44,0.08,0.0979795897113271,0.816496580927726,0.207108089121263,0.414216178242526,0.121283397555079,0.414216178242526,0.414216178242526,50,50,100,0,0,0,1,1,1,0,0,0
883,0,0.06,0.24,0.18,0.0714142842854285,2.52050415125042,0.00585934279988432,0.12,0.46,0.34,0.0907524104363074,3.74645696313071,8.9674878014256E-05,0.28,0.6,0.32,0.0992773891679269,3.22329185610152,0.000633631805191825,0.00585934279988432,0.00026902463404277,0.00126726361038365,0.00585934279988432,50,50,100,1,1,1,1,1,1,0,0,1
884,0,0.12,0.28,0.16,0.08,2,0.0227501319481792,0.2,0.52,0.32,0.096,3.33333333333333,0.000429060333196785,0.28,0.56,0.28,0.0987117014340245,2.83654314465588,0.00228024081090006,0.0227501319481792,0.00128718099959036,0.00456048162180012,0.0227501319481792,50,50,100,1,1,1,1,1,1,0,0,1
885,0,0.18,0.28,0.1,0.0841665016500033,1.18812114130439,0.117392843136153,0.24,0.42,0.18,0.09404254356407,1.91402734526601,0.0278083309093121,0.28,0.46,0.18,0.0965608616365865,1.8641092980036,0.0311531785390504,0.117392843136154,0.0834249927279364,0.0834249927279364,0.117392843136154,50,50,100,0,0,0,1,1,1,0,0,0
886,0,0.1,0.32,0.22,0.0814616474176652,2.7006573887713,0.00346012927414452,0.14,0.34,0.2,0.0854166260162505,2.34146452895423,0.00960412554850698,0.34,0.42,0.08,0.0970772887960928,0.824085643430329,0.204945448480806,0.0103803878224336,0.019208251097014,0.204945448480806,0.204945448480806,50,50,100,1,1,0,1,1,1,0,0,1
887,0,0.06,0.38,0.32,0.0828492607088319,3.86243639668214,5.6130899167006E-05,0.22,0.44,0.22,0.09404254356407,2.33936675532512,0.00965823027151735,0.22,0.48,0.26,0.0953939201416946,2.72554057547699,0.00320981427071687,0.000168392697501019,0.00965823027151736,0.00641962854143375,0.00965823027151736,50,50,100,1,1,1,1,1,1,0,0,1
888,0,0.18,0.2,0.02,0.0784601809837321,0.254906370967291,0.399397707731059,0.22,0.34,0.12,0.0897997772825746,1.33630620956212,0.0907246038607101,0.2,0.52,0.32,0.096,3.33333333333333,0.000429060333196785,0.39939770773106,0.18144920772142,0.00128718099959036,0.39939770773106,50,50,100,0,0,1,1,1,1,0,0,1
889,0,0.06,0.3,0.24,0.0768374908491942,3.12347523777212,0.000893644518493608,0.24,0.42,0.18,0.09404254356407,1.91402734526601,0.0278083309093121,0.32,0.34,0.02,0.09404254356407,0.212669705029557,0.415792299041722,0.00268093355548083,0.0556166618186243,0.415792299041722,0.415792299041722,50,50,100,1,0,0,1,1,1,0,0,1
890,0,0.12,0.16,0.04,0.0693974062915899,0.576390417704235,0.282175659909079,0.3,0.44,0.14,0.0965608616365865,1.44986278733613,0.0735483931523607,0.36,0.46,0.1,0.0983666610188635,1.01660459920281,0.154670782706968,0.309341565413937,0.220645179457082,0.309341565413937,0.309341565413937,50,50,100,0,0,0,1,1,1,0,0,0
891,0,0.08,0.34,0.26,0.0814616474176652,3.19168600491154,0.000707225027170355,0.2,0.5,0.3,0.0953939201416946,3.14485451016576,0.000830847228991738,0.4,0.5,0.1,0.099498743710662,1.00503781525921,0.15743932066821,0.00212167508151107,0.00212167508151107,0.15743932066821,0.15743932066821,50,50,100,1,1,0,1,1,1,0,0,1
892,0,0.12,0.32,0.2,0.0828492607088319,2.41402274792634,0.00788873864558892,0.14,0.46,0.32,0.0916515138991168,3.49148624377588,0.00024017059999093,0.3,0.56,0.26,0.0990151503558925,2.62586078055203,0.00432150800110165,0.00864301600220331,0.00072051179997279,0.00864301600220331,0.00864301600220331,50,50,100,1,1,1,1,1,1,0,0,1
893,0,0.24,0.36,0.12,0.0916515138991168,1.30930734141595,0.0952151319127621,0.16,0.44,0.28,0.0916515138991168,3.05505046330389,0.00112511328404297,0.24,0.6,0.36,0.0987117014340245,3.64698404312898,0.000132668197410424,0.0952151319127622,0.00225022656808594,0.000398004592231272,0.0952151319127622,50,50,100,0,1,1,1,1,1,0,0,1
894,0,0.02,0.28,0.26,0.0714142842854285,3.64072821847283,0.000135934001441074,0.1,0.44,0.34,0.0887918915216925,3.82917847759709,6.4285870043146E-05,0.26,0.6,0.34,0.0990151503558925,3.4338179437988,0.00029757188800017,0.000271868002882148,0.000192857610129438,0.00029757188800017,0.00029757188800017,50,50,100,1,1,1,1,1,1,0,0,1
895,0,0.1,0.22,0.12,0.0733212111192934,1.63663417676994,0.0508534650155467,0.2,0.38,0.18,0.0907524104363074,1.98341839224567,0.0236603571906882,0.38,0.46,0.08,0.0987117014340245,0.810440898473108,0.208843409989244,0.101706930031093,0.0709810715720645,0.208843409989244,0.208843409989244,50,50,100,0,0,0,1,1,1,0,0,0
896,0,0.12,0.36,0.24,0.0854166260162505,2.80975743474508,0.00247894254063541,0.26,0.44,0.18,0.0953939201416946,1.88691270609945,0.0295860339129297,0.38,0.52,0.14,0.099498743710662,1.4070529413629,0.0797058453991977,0.00743682762190624,0.0591720678258594,0.0797058453991978,0.0797058453991978,50,50,100,1,0,0,1,1,1,0,0,1
897,0,0.16,0.18,0.02,0.0751265598839718,0.266217434032501,0.39503587847083,0.16,0.32,0.16,0.0854166260162505,1.87317162316339,0.0305223447529946,0.26,0.5,0.24,0.0970772887960928,2.47225693029099,0.00671314914666343,0.395035878470831,0.0610446895059894,0.0201394474399903,0.395035878470831,50,50,100,0,0,1,1,1,1,0,0,1
898,0,0.04,0.32,0.28,0.0768374908491942,3.64405444406748,0.00013418830549039,0.12,0.42,0.3,0.0887918915216925,3.37868689199743,0.000364164540955225,0.28,0.62,0.34,0.099498743710662,3.41712857188132,0.000316426921336821,0.000402564916471171,0.000632853842673643,0.000632853842673643,0.000632853842673643,50,50,100,1,1,1,1,1,1,0,0,1
899,0,0.22,0.44,0.22,0.09404254356407,2.33936675532512,0.00965823027151735,0.3,0.42,0.12,0.096,1.25,0.105649773666855,0.36,0.42,0.06,0.0975499871860576,0.615069276078547,0.269254485608309,0.0289746908145521,0.211299547333711,0.269254485608309,0.269254485608309,50,50,100,0,0,0,1,1,1,0,0,0
900,0,0.14,0.42,0.28,0.0897997772825746,3.11804782231162,0.000910266304662621,0.2,0.24,0.04,0.0828492607088319,0.482804549585267,0.314617260061323,0.34,0.42,0.08,0.0970772887960928,0.824085643430329,0.204945448480806,0.00273079891398787,0.409890896961612,0.409890896961612,0.409890896961612,50,50,100,1,0,0,1,1,1,0,0,1
