ModelID,seed,Global.Power,Conjunctive.Power,Disjunctive.Power,FWER,CI_95perc_Global.Power,CI_95perc_Conjunctive.Power,CI_95perc_Disjunctive.Power,CI_95perc_FWER,StagewiseRejection_Count,StagewiseRejection_Percentage,HoursTaken,Scenario,Method,SampleSize,alpha,TestStatCont,CommonStdDev,TestStatBin,FWERControl,nArms,nEps,lEpType,Arms.Mean,Arms.std.dev,Arms.Prop,Arms.alloc.ratio,EP.Corr,WI,G,test.type,info_frac,typeOfDesign,MultipleWinners,Selection,SelectionLook,SelectEndPoint,SelectionScale,SelectionCriterion,SelectionParmeter,KeepAssosiatedEps,ImplicitSSR,nSimulation,nSimulation_Stage2,Seed,SummaryStat,plotGraphs,Parallel
154,9483,0.01924,0,0,0.01924,"(0.01754,0.02094)","(0,0)","(0,0)","(0.01754,0.02094)","481,0","0.01924,0",0.046287293,Scenario8: https://cytel1.atlassian.net/wiki/spaces/CIC/pages/4235821079/AdaptGMCP+-+Testing+for+Binary+Endpoint#Scenarios-to-Test,CombPValue,750,0.025,NA,NA,UnPooled,CombinationTest,5,2,"list(EP1 = ""Binary"", EP2 = ""Binary"")",NA,NA,"list(EP1 = c(0.22, 0.22, 0.22, 0.22, 0.22), EP2 = c(0.1, 0.1, 0.1, 0.1, 0.1))","c(1, 1, 1, 1, 1)","matrix(c(1, 0.5, 0.5, 1), byrow = T, nrow = 2)","c(1/4, 1/4, 1/4, 1/4, 0, 0, 0, 0)","matrix(c(0,0.083333333,0.083333333,0.083333333,0.75,0,0,0, 0.083333333,0,0.083333333,0.083333333,0,0.75,0,0, 0.083333333,0.083333333,0,0.083333333,0,0,0.75,0, 0.083333333,0.083333333,0.083333333,0,0,0,0,0.75, 0,0.333333333,0.333333333,0.333333333,0,0,0,0, 0.333333333,0,0.333333333,0.333333333,0,0,0,0, 0.333333333,0.333333333,0,0.333333333,0,0,0,0, 0.333333333,0.333333333,0.333333333,0,0,0,0,0), byrow = T, nrow = 8)",Bonf,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25000,NA,Random,NULL,FALSE,TRUE
155,164,0.02068,0,0,0.02068,"(0.01892,0.02244)","(0,0)","(0,0)","(0.01892,0.02244)","517,0","0.02068,0",0.069307783,Scenario8: https://cytel1.atlassian.net/wiki/spaces/CIC/pages/4235821079/AdaptGMCP+-+Testing+for+Binary+Endpoint#Scenarios-to-Test,CombPValue,750,0.025,NA,NA,UnPooled,CombinationTest,5,2,"list(EP1 = ""Binary"", EP2 = ""Binary"")",NA,NA,"list(EP1 = c(0.22, 0.22, 0.22, 0.22, 0.22), EP2 = c(0.1, 0.1, 0.1, 0.1, 0.1))","c(1, 1, 1, 1, 1)","matrix(c(1, 0.5, 0.5, 1), byrow = T, nrow = 2)","c(1/4, 1/4, 1/4, 1/4, 0, 0, 0, 0)","matrix(c(0,0.083333333,0.083333333,0.083333333,0.75,0,0,0, 0.083333333,0,0.083333333,0.083333333,0,0.75,0,0, 0.083333333,0.083333333,0,0.083333333,0,0,0.75,0, 0.083333333,0.083333333,0.083333333,0,0,0,0,0.75, 0,0.333333333,0.333333333,0.333333333,0,0,0,0, 0.333333333,0,0.333333333,0.333333333,0,0,0,0, 0.333333333,0.333333333,0,0.333333333,0,0,0,0, 0.333333333,0.333333333,0.333333333,0,0,0,0,0), byrow = T, nrow = 8)",Sidak,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25000,NA,Random,NULL,FALSE,TRUE
156,2466,0.01956,0,0,0.01956,"(0.01784,0.02128)","(0,0)","(0,0)","(0.01784,0.02128)","489,0","0.01956,0",0.045152352,Scenario8: https://cytel1.atlassian.net/wiki/spaces/CIC/pages/4235821079/AdaptGMCP+-+Testing+for+Binary+Endpoint#Scenarios-to-Test,CombPValue,750,0.025,NA,NA,UnPooled,CombinationTest,5,2,"list(EP1 = ""Binary"", EP2 = ""Binary"")",NA,NA,"list(EP1 = c(0.22, 0.22, 0.22, 0.22, 0.22), EP2 = c(0.1, 0.1, 0.1, 0.1, 0.1))","c(1, 1, 1, 1, 1)","matrix(c(1, 0.5, 0.5, 1), byrow = T, nrow = 2)","c(1/4, 1/4, 1/4, 1/4, 0, 0, 0, 0)","matrix(c(0,0.083333333,0.083333333,0.083333333,0.75,0,0,0, 0.083333333,0,0.083333333,0.083333333,0,0.75,0,0, 0.083333333,0.083333333,0,0.083333333,0,0,0.75,0, 0.083333333,0.083333333,0.083333333,0,0,0,0,0.75, 0,0.333333333,0.333333333,0.333333333,0,0,0,0, 0.333333333,0,0.333333333,0.333333333,0,0,0,0, 0.333333333,0.333333333,0,0.333333333,0,0,0,0, 0.333333333,0.333333333,0.333333333,0,0,0,0,0), byrow = T, nrow = 8)",Simes,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25000,NA,Random,NULL,FALSE,TRUE
157,8442,0.02204,0,0,0.02204,"(0.02022,0.02386)","(0,0)","(0,0)","(0.02022,0.02386)","551,0","0.02204,0",0.05298606,Scenario8: https://cytel1.atlassian.net/wiki/spaces/CIC/pages/4235821079/AdaptGMCP+-+Testing+for+Binary+Endpoint#Scenarios-to-Test,CombPValue,750,0.025,NA,NA,UnPooled,CombinationTest,5,2,"list(EP1 = ""Binary"", EP2 = ""Binary"")",NA,NA,"list(EP1 = c(0.22, 0.22, 0.22, 0.22, 0.22), EP2 = c(0.1, 0.1, 0.1, 0.1, 0.1))","c(1, 1, 1, 1, 1)","matrix(c(1, 0.5, 0.5, 1), byrow = T, nrow = 2)","c(1/4, 1/4, 1/4, 1/4, 0, 0, 0, 0)","matrix(c(0,0.083333333,0.083333333,0.083333333,0.75,0,0,0, 0.083333333,0,0.083333333,0.083333333,0,0.75,0,0, 0.083333333,0.083333333,0,0.083333333,0,0,0.75,0, 0.083333333,0.083333333,0.083333333,0,0,0,0,0.75, 0,0.333333333,0.333333333,0.333333333,0,0,0,0, 0.333333333,0,0.333333333,0.333333333,0,0,0,0, 0.333333333,0.333333333,0,0.333333333,0,0,0,0, 0.333333333,0.333333333,0.333333333,0,0,0,0,0), byrow = T, nrow = 8)",Dunnett,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25000,NA,Random,NULL,FALSE,TRUE
158,1469,0.02288,0,0,0.02288,"(0.02103,0.02473)","(0,0)","(0,0)","(0.02103,0.02473)","572,0","0.02288,0",0.051229271,Scenario8: https://cytel1.atlassian.net/wiki/spaces/CIC/pages/4235821079/AdaptGMCP+-+Testing+for+Binary+Endpoint#Scenarios-to-Test,CombPValue,750,0.025,NA,NA,UnPooled,CombinationTest,5,2,"list(EP1 = ""Binary"", EP2 = ""Binary"")",NA,NA,"list(EP1 = c(0.22, 0.22, 0.22, 0.22, 0.22), EP2 = c(0.1, 0.1, 0.1, 0.1, 0.1))","c(1, 1, 1, 1, 1)","matrix(c(1, 0.5, 0.5, 1), byrow = T, nrow = 2)","c(1/4, 1/4, 1/4, 1/4, 0, 0, 0, 0)","matrix(c(0,0.083333333,0.083333333,0.083333333,0.75,0,0,0, 0.083333333,0,0.083333333,0.083333333,0,0.75,0,0, 0.083333333,0.083333333,0,0.083333333,0,0,0.75,0, 0.083333333,0.083333333,0.083333333,0,0,0,0,0.75, 0,0.333333333,0.333333333,0.333333333,0,0,0,0, 0.333333333,0,0.333333333,0.333333333,0,0,0,0, 0.333333333,0.333333333,0,0.333333333,0,0,0,0, 0.333333333,0.333333333,0.333333333,0,0,0,0,0), byrow = T, nrow = 8)",Partly-Parametric,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25000,NA,Random,NULL,FALSE,TRUE
159,4038,0.0212,0,0,0.0212,"(0.01941,0.02299)","(0,0)","(0,0)","(0.01941,0.02299)","530,0","0.0212,0",0.05094984,Scenario8: https://cytel1.atlassian.net/wiki/spaces/CIC/pages/4235821079/AdaptGMCP+-+Testing+for+Binary+Endpoint#Scenarios-to-Test,CombPValue,750,0.025,NA,NA,Pooled,CombinationTest,5,2,"list(EP1 = ""Binary"", EP2 = ""Binary"")",NA,NA,"list(EP1 = c(0.22, 0.22, 0.22, 0.22, 0.22), EP2 = c(0.1, 0.1, 0.1, 0.1, 0.1))","c(1, 1, 1, 1, 1)","matrix(c(1, 0.5, 0.5, 1), byrow = T, nrow = 2)","c(1/4, 1/4, 1/4, 1/4, 0, 0, 0, 0)","matrix(c(0,0.083333333,0.083333333,0.083333333,0.75,0,0,0, 0.083333333,0,0.083333333,0.083333333,0,0.75,0,0, 0.083333333,0.083333333,0,0.083333333,0,0,0.75,0, 0.083333333,0.083333333,0.083333333,0,0,0,0,0.75, 0,0.333333333,0.333333333,0.333333333,0,0,0,0, 0.333333333,0,0.333333333,0.333333333,0,0,0,0, 0.333333333,0.333333333,0,0.333333333,0,0,0,0, 0.333333333,0.333333333,0.333333333,0,0,0,0,0), byrow = T, nrow = 8)",Dunnett,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25000,NA,Random,NULL,FALSE,TRUE
160,4789,0.72472,0.00152,0.72472,0.02336,"(0.71918,0.73026)","(0.00104,0.002)","(0.71918,0.73026)","(0.02149,0.02523)","18118,0","0.72472,0",0.045302078,Scenario9: https://cytel1.atlassian.net/wiki/spaces/CIC/pages/4235821079/AdaptGMCP+-+Testing+for+Binary+Endpoint#Scenarios-to-Test,CombPValue,600,0.025,NA,NA,UnPooled,CombinationTest,5,2,"list(EP1 = ""Binary"", EP2 = ""Binary"")",NA,NA,"list(EP1 = c(0.1, 0.1, 0.1, 0.22, 0.22), EP2 = c(0.1, 0.22, 0.22, 0.22, 0.1))","c(1, 1, 1, 1.5, 1.5)","matrix(c(1, 0.5, 0.5, 1), byrow = T, nrow = 2)","c(1/4, 1/4, 1/4, 1/4, 0, 0, 0, 0)","matrix(c(0,0.083333333,0.083333333,0.083333333,0.75,0,0,0, 0.083333333,0,0.083333333,0.083333333,0,0.75,0,0, 0.083333333,0.083333333,0,0.083333333,0,0,0.75,0, 0.083333333,0.083333333,0.083333333,0,0,0,0,0.75, 0,0.333333333,0.333333333,0.333333333,0,0,0,0, 0.333333333,0,0.333333333,0.333333333,0,0,0,0, 0.333333333,0.333333333,0,0.333333333,0,0,0,0, 0.333333333,0.333333333,0.333333333,0,0,0,0,0), byrow = T, nrow = 8)",Bonf,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25000,NA,Random,NULL,FALSE,TRUE
161,1550,0.72672,0.00136,0.72672,0.0232,"(0.7212,0.73224)","(9e-04,0.00182)","(0.7212,0.73224)","(0.02133,0.02507)","18168,0","0.72672,0",0.06703376,Scenario9: https://cytel1.atlassian.net/wiki/spaces/CIC/pages/4235821079/AdaptGMCP+-+Testing+for+Binary+Endpoint#Scenarios-to-Test,CombPValue,600,0.025,NA,NA,UnPooled,CombinationTest,5,2,"list(EP1 = ""Binary"", EP2 = ""Binary"")",NA,NA,"list(EP1 = c(0.1, 0.1, 0.1, 0.22, 0.22), EP2 = c(0.1, 0.22, 0.22, 0.22, 0.1))","c(1, 1, 1, 1.5, 1.5)","matrix(c(1, 0.5, 0.5, 1), byrow = T, nrow = 2)","c(1/4, 1/4, 1/4, 1/4, 0, 0, 0, 0)","matrix(c(0,0.083333333,0.083333333,0.083333333,0.75,0,0,0, 0.083333333,0,0.083333333,0.083333333,0,0.75,0,0, 0.083333333,0.083333333,0,0.083333333,0,0,0.75,0, 0.083333333,0.083333333,0.083333333,0,0,0,0,0.75, 0,0.333333333,0.333333333,0.333333333,0,0,0,0, 0.333333333,0,0.333333333,0.333333333,0,0,0,0, 0.333333333,0.333333333,0,0.333333333,0,0,0,0, 0.333333333,0.333333333,0.333333333,0,0,0,0,0), byrow = T, nrow = 8)",Sidak,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25000,NA,Random,NULL,FALSE,TRUE
162,3915,0.72792,0.00192,0.72792,0.02456,"(0.7224,0.73344)","(0.00138,0.00246)","(0.7224,0.73344)","(0.02264,0.02648)","18198,0","0.72792,0",0.045104862,Scenario9: https://cytel1.atlassian.net/wiki/spaces/CIC/pages/4235821079/AdaptGMCP+-+Testing+for+Binary+Endpoint#Scenarios-to-Test,CombPValue,600,0.025,NA,NA,UnPooled,CombinationTest,5,2,"list(EP1 = ""Binary"", EP2 = ""Binary"")",NA,NA,"list(EP1 = c(0.1, 0.1, 0.1, 0.22, 0.22), EP2 = c(0.1, 0.22, 0.22, 0.22, 0.1))","c(1, 1, 1, 1.5, 1.5)","matrix(c(1, 0.5, 0.5, 1), byrow = T, nrow = 2)","c(1/4, 1/4, 1/4, 1/4, 0, 0, 0, 0)","matrix(c(0,0.083333333,0.083333333,0.083333333,0.75,0,0,0, 0.083333333,0,0.083333333,0.083333333,0,0.75,0,0, 0.083333333,0.083333333,0,0.083333333,0,0,0.75,0, 0.083333333,0.083333333,0.083333333,0,0,0,0,0.75, 0,0.333333333,0.333333333,0.333333333,0,0,0,0, 0.333333333,0,0.333333333,0.333333333,0,0,0,0, 0.333333333,0.333333333,0,0.333333333,0,0,0,0, 0.333333333,0.333333333,0.333333333,0,0,0,0,0), byrow = T, nrow = 8)",Simes,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25000,NA,Random,NULL,FALSE,TRUE
163,5455,0.7248,0.0016,0.7248,0.02384,"(0.71926,0.73034)","(0.0011,0.0021)","(0.71926,0.73034)","(0.02195,0.02573)","18120,0","0.7248,0",0.052261069,Scenario9: https://cytel1.atlassian.net/wiki/spaces/CIC/pages/4235821079/AdaptGMCP+-+Testing+for+Binary+Endpoint#Scenarios-to-Test,CombPValue,600,0.025,NA,NA,UnPooled,CombinationTest,5,2,"list(EP1 = ""Binary"", EP2 = ""Binary"")",NA,NA,"list(EP1 = c(0.1, 0.1, 0.1, 0.22, 0.22), EP2 = c(0.1, 0.22, 0.22, 0.22, 0.1))","c(1, 1, 1, 1.5, 1.5)","matrix(c(1, 0.5, 0.5, 1), byrow = T, nrow = 2)","c(1/4, 1/4, 1/4, 1/4, 0, 0, 0, 0)","matrix(c(0,0.083333333,0.083333333,0.083333333,0.75,0,0,0, 0.083333333,0,0.083333333,0.083333333,0,0.75,0,0, 0.083333333,0.083333333,0,0.083333333,0,0,0.75,0, 0.083333333,0.083333333,0.083333333,0,0,0,0,0.75, 0,0.333333333,0.333333333,0.333333333,0,0,0,0, 0.333333333,0,0.333333333,0.333333333,0,0,0,0, 0.333333333,0.333333333,0,0.333333333,0,0,0,0, 0.333333333,0.333333333,0.333333333,0,0,0,0,0), byrow = T, nrow = 8)",Dunnett,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25000,NA,Random,NULL,FALSE,TRUE
164,5427,0.72492,0.00164,0.72492,0.0238,"(0.71938,0.73046)","(0.00114,0.00214)","(0.71938,0.73046)","(0.02191,0.02569)","18123,0","0.72492,0",0.05336443,Scenario9: https://cytel1.atlassian.net/wiki/spaces/CIC/pages/4235821079/AdaptGMCP+-+Testing+for+Binary+Endpoint#Scenarios-to-Test,CombPValue,600,0.025,NA,NA,UnPooled,CombinationTest,5,2,"list(EP1 = ""Binary"", EP2 = ""Binary"")",NA,NA,"list(EP1 = c(0.1, 0.1, 0.1, 0.22, 0.22), EP2 = c(0.1, 0.22, 0.22, 0.22, 0.1))","c(1, 1, 1, 1.5, 1.5)","matrix(c(1, 0.5, 0.5, 1), byrow = T, nrow = 2)","c(1/4, 1/4, 1/4, 1/4, 0, 0, 0, 0)","matrix(c(0,0.083333333,0.083333333,0.083333333,0.75,0,0,0, 0.083333333,0,0.083333333,0.083333333,0,0.75,0,0, 0.083333333,0.083333333,0,0.083333333,0,0,0.75,0, 0.083333333,0.083333333,0.083333333,0,0,0,0,0.75, 0,0.333333333,0.333333333,0.333333333,0,0,0,0, 0.333333333,0,0.333333333,0.333333333,0,0,0,0, 0.333333333,0.333333333,0,0.333333333,0,0,0,0, 0.333333333,0.333333333,0.333333333,0,0,0,0,0), byrow = T, nrow = 8)",Partly-Parametric,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25000,NA,Random,NULL,FALSE,TRUE
165,4395,0.63216,0.00112,0.63216,0.01868,"(0.62618,0.63814)","(0.00071,0.00153)","(0.62618,0.63814)","(0.017,0.02036)","15804,0","0.63216,0",0.069414779,Scenario9: https://cytel1.atlassian.net/wiki/spaces/CIC/pages/4235821079/AdaptGMCP+-+Testing+for+Binary+Endpoint#Scenarios-to-Test,CombPValue,600,0.025,NA,NA,Pooled,CombinationTest,5,2,"list(EP1 = ""Binary"", EP2 = ""Binary"")",NA,NA,"list(EP1 = c(0.1, 0.1, 0.1, 0.22, 0.22), EP2 = c(0.1, 0.22, 0.22, 0.22, 0.1))","c(1, 1, 1, 1.5, 1.5)","matrix(c(1, 0.5, 0.5, 1), byrow = T, nrow = 2)","c(1/4, 1/4, 1/4, 1/4, 0, 0, 0, 0)","matrix(c(0,0.083333333,0.083333333,0.083333333,0.75,0,0,0, 0.083333333,0,0.083333333,0.083333333,0,0.75,0,0, 0.083333333,0.083333333,0,0.083333333,0,0,0.75,0, 0.083333333,0.083333333,0.083333333,0,0,0,0,0.75, 0,0.333333333,0.333333333,0.333333333,0,0,0,0, 0.333333333,0,0.333333333,0.333333333,0,0,0,0, 0.333333333,0.333333333,0,0.333333333,0,0,0,0, 0.333333333,0.333333333,0.333333333,0,0,0,0,0), byrow = T, nrow = 8)",Sidak,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25000,NA,Random,NULL,FALSE,TRUE
166,6143,0.028,0,0,0.028,"(0.02596,0.03004)","(0,0)","(0,0)","(0.02596,0.03004)","700,0","0.028,0",0.019141242,Scenario10: https://cytel1.atlassian.net/wiki/spaces/CIC/pages/4235821079/AdaptGMCP+-+Testing+for+Binary+Endpoint#Scenarios-to-Test,CombPValue,500,0.025,NA,NA,UnPooled,CombinationTest,3,3,"list(EP1 = ""Binary"", EP2 = ""Binary"", EP3 = ""Binary"")",NA,NA,"list(EP1 = c(0.33, 0.33, 0.33), EP2 = c(0.22, 0.22, 0.22), EP3 = c(0.1, 0.1, 0.1))","c(1, 200/150, 1)","matrix(c(1, 0.5, 0.5, 0.5, 1, 0.5, 0.5, 0.5, 1), byrow = T, nrow = 3)","c(1, 0, 0, 0, 0, 0)","matrix(c(0,0,0,0,0,0,0.5,0,0.9999,0,0,0,0.5,0.9999,0,0,0,0,0,1e-04,0,0,0.9999,0,0,0,1e-04,0.9999,0,0,0,0,0,1e-04,1e-04,0), nrow = 6, byrow = F)",Bonf,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25000,NA,Random,NULL,FALSE,TRUE
167,1640,0.027,0,0,0.027,"(0.02499,0.02901)","(0,0)","(0,0)","(0.02499,0.02901)","675,0","0.027,0",0.02291365,Scenario10: https://cytel1.atlassian.net/wiki/spaces/CIC/pages/4235821079/AdaptGMCP+-+Testing+for+Binary+Endpoint#Scenarios-to-Test,CombPValue,500,0.025,NA,NA,UnPooled,CombinationTest,3,3,"list(EP1 = ""Binary"", EP2 = ""Binary"", EP3 = ""Binary"")",NA,NA,"list(EP1 = c(0.33, 0.33, 0.33), EP2 = c(0.22, 0.22, 0.22), EP3 = c(0.1, 0.1, 0.1))","c(1, 200/150, 1)","matrix(c(1, 0.5, 0.5, 0.5, 1, 0.5, 0.5, 0.5, 1), byrow = T, nrow = 3)","c(1, 0, 0, 0, 0, 0)","matrix(c(0,0,0,0,0,0,0.5,0,0.9999,0,0,0,0.5,0.9999,0,0,0,0,0,1e-04,0,0,0.9999,0,0,0,1e-04,0.9999,0,0,0,0,0,1e-04,1e-04,0), nrow = 6, byrow = F)",Sidak,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25000,NA,Random,NULL,FALSE,TRUE
168,4962,0.02784,0,0,0.02784,"(0.0258,0.02988)","(0,0)","(0,0)","(0.0258,0.02988)","696,0","0.02784,0",0.019013504,Scenario10: https://cytel1.atlassian.net/wiki/spaces/CIC/pages/4235821079/AdaptGMCP+-+Testing+for+Binary+Endpoint#Scenarios-to-Test,CombPValue,500,0.025,NA,NA,UnPooled,CombinationTest,3,3,"list(EP1 = ""Binary"", EP2 = ""Binary"", EP3 = ""Binary"")",NA,NA,"list(EP1 = c(0.33, 0.33, 0.33), EP2 = c(0.22, 0.22, 0.22), EP3 = c(0.1, 0.1, 0.1))","c(1, 200/150, 1)","matrix(c(1, 0.5, 0.5, 0.5, 1, 0.5, 0.5, 0.5, 1), byrow = T, nrow = 3)","c(1, 0, 0, 0, 0, 0)","matrix(c(0,0,0,0,0,0,0.5,0,0.9999,0,0,0,0.5,0.9999,0,0,0,0,0,1e-04,0,0,0.9999,0,0,0,1e-04,0.9999,0,0,0,0,0,1e-04,1e-04,0), nrow = 6, byrow = F)",Simes,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25000,NA,Random,NULL,FALSE,TRUE
169,6615,0.02792,0,0,0.02792,"(0.02588,0.02996)","(0,0)","(0,0)","(0.02588,0.02996)","698,0","0.02792,0",0.018933129,Scenario10: https://cytel1.atlassian.net/wiki/spaces/CIC/pages/4235821079/AdaptGMCP+-+Testing+for+Binary+Endpoint#Scenarios-to-Test,CombPValue,500,0.025,NA,NA,UnPooled,CombinationTest,3,3,"list(EP1 = ""Binary"", EP2 = ""Binary"", EP3 = ""Binary"")",NA,NA,"list(EP1 = c(0.33, 0.33, 0.33), EP2 = c(0.22, 0.22, 0.22), EP3 = c(0.1, 0.1, 0.1))","c(1, 200/150, 1)","matrix(c(1, 0.5, 0.5, 0.5, 1, 0.5, 0.5, 0.5, 1), byrow = T, nrow = 3)","c(1, 0, 0, 0, 0, 0)","matrix(c(0,0,0,0,0,0,0.5,0,0.9999,0,0,0,0.5,0.9999,0,0,0,0,0,1e-04,0,0,0.9999,0,0,0,1e-04,0.9999,0,0,0,0,0,1e-04,1e-04,0), nrow = 6, byrow = F)",Dunnett,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25000,NA,Random,NULL,FALSE,TRUE
170,2696,0.02732,0,0,0.02732,"(0.0253,0.02934)","(0,0)","(0,0)","(0.0253,0.02934)","683,0","0.02732,0",0.019210558,Scenario10: https://cytel1.atlassian.net/wiki/spaces/CIC/pages/4235821079/AdaptGMCP+-+Testing+for+Binary+Endpoint#Scenarios-to-Test,CombPValue,500,0.025,NA,NA,UnPooled,CombinationTest,3,3,"list(EP1 = ""Binary"", EP2 = ""Binary"", EP3 = ""Binary"")",NA,NA,"list(EP1 = c(0.33, 0.33, 0.33), EP2 = c(0.22, 0.22, 0.22), EP3 = c(0.1, 0.1, 0.1))","c(1, 200/150, 1)","matrix(c(1, 0.5, 0.5, 0.5, 1, 0.5, 0.5, 0.5, 1), byrow = T, nrow = 3)","c(1, 0, 0, 0, 0, 0)","matrix(c(0,0,0,0,0,0,0.5,0,0.9999,0,0,0,0.5,0.9999,0,0,0,0,0,1e-04,0,0,0.9999,0,0,0,1e-04,0.9999,0,0,0,0,0,1e-04,1e-04,0), nrow = 6, byrow = F)",Partly-Parametric,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25000,NA,Random,NULL,FALSE,TRUE
171,6896,0.02548,0,0,0.02548,"(0.02353,0.02743)","(0,0)","(0,0)","(0.02353,0.02743)","637,0","0.02548,0",0.019039596,Scenario10: https://cytel1.atlassian.net/wiki/spaces/CIC/pages/4235821079/AdaptGMCP+-+Testing+for+Binary+Endpoint#Scenarios-to-Test,CombPValue,500,0.025,NA,NA,Pooled,CombinationTest,3,3,"list(EP1 = ""Binary"", EP2 = ""Binary"", EP3 = ""Binary"")",NA,NA,"list(EP1 = c(0.33, 0.33, 0.33), EP2 = c(0.22, 0.22, 0.22), EP3 = c(0.1, 0.1, 0.1))","c(1, 200/150, 1)","matrix(c(1, 0.5, 0.5, 0.5, 1, 0.5, 0.5, 0.5, 1), byrow = T, nrow = 3)","c(1, 0, 0, 0, 0, 0)","matrix(c(0,0,0,0,0,0,0.5,0,0.9999,0,0,0,0.5,0.9999,0,0,0,0,0,1e-04,0,0,0.9999,0,0,0,1e-04,0.9999,0,0,0,0,0,1e-04,1e-04,0), nrow = 6, byrow = F)",Simes,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25000,NA,Random,NULL,FALSE,TRUE
172,6776,0.99968,0.21812,0.99968,0,"(0.99946,0.9999)","(0.213,0.22324)","(0.99946,0.9999)","(0,0)","24992,0","0.99968,0",0.018660076,Scenario11: https://cytel1.atlassian.net/wiki/spaces/CIC/pages/4235821079/AdaptGMCP+-+Testing+for+Binary+Endpoint#Scenarios-to-Test,CombPValue,500,0.025,NA,NA,UnPooled,CombinationTest,3,3,"list(EP1 = ""Binary"", EP2 = ""Binary"", EP3 = ""Binary"")",NA,NA,"list(EP1 = c(0.1, 0.33, 0.25), EP2 = c(0.1, 0.22, 0.22), EP3 = c(0.1, 0.25, 0.15))","c(1, 200/150, 1)","matrix(c(1, 0.5, 0.5, 0.5, 1, 0.5, 0.5, 0.5, 1), byrow = T, nrow = 3)","c(1, 0, 0, 0, 0, 0)","matrix(c(0,0,0,0,0,0,0.5,0,0.9999,0,0,0,0.5,0.9999,0,0,0,0,0,1e-04,0,0,0.9999,0,0,0,1e-04,0.9999,0,0,0,0,0,1e-04,1e-04,0), nrow = 6, byrow = F)",Bonf,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25000,NA,Random,NULL,FALSE,TRUE
173,6348,0.99968,0.2176,0.99968,0,"(0.99946,0.9999)","(0.21249,0.22271)","(0.99946,0.9999)","(0,0)","24992,0","0.99968,0",0.022952022,Scenario11: https://cytel1.atlassian.net/wiki/spaces/CIC/pages/4235821079/AdaptGMCP+-+Testing+for+Binary+Endpoint#Scenarios-to-Test,CombPValue,500,0.025,NA,NA,UnPooled,CombinationTest,3,3,"list(EP1 = ""Binary"", EP2 = ""Binary"", EP3 = ""Binary"")",NA,NA,"list(EP1 = c(0.1, 0.33, 0.25), EP2 = c(0.1, 0.22, 0.22), EP3 = c(0.1, 0.25, 0.15))","c(1, 200/150, 1)","matrix(c(1, 0.5, 0.5, 0.5, 1, 0.5, 0.5, 0.5, 1), byrow = T, nrow = 3)","c(1, 0, 0, 0, 0, 0)","matrix(c(0,0,0,0,0,0,0.5,0,0.9999,0,0,0,0.5,0.9999,0,0,0,0,0,1e-04,0,0,0.9999,0,0,0,1e-04,0.9999,0,0,0,0,0,1e-04,1e-04,0), nrow = 6, byrow = F)",Sidak,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25000,NA,Random,NULL,FALSE,TRUE
174,6791,0.99968,0.21828,0.99968,0,"(0.99946,0.9999)","(0.21316,0.2234)","(0.99946,0.9999)","(0,0)","24992,0","0.99968,0",0.019039784,Scenario11: https://cytel1.atlassian.net/wiki/spaces/CIC/pages/4235821079/AdaptGMCP+-+Testing+for+Binary+Endpoint#Scenarios-to-Test,CombPValue,500,0.025,NA,NA,UnPooled,CombinationTest,3,3,"list(EP1 = ""Binary"", EP2 = ""Binary"", EP3 = ""Binary"")",NA,NA,"list(EP1 = c(0.1, 0.33, 0.25), EP2 = c(0.1, 0.22, 0.22), EP3 = c(0.1, 0.25, 0.15))","c(1, 200/150, 1)","matrix(c(1, 0.5, 0.5, 0.5, 1, 0.5, 0.5, 0.5, 1), byrow = T, nrow = 3)","c(1, 0, 0, 0, 0, 0)","matrix(c(0,0,0,0,0,0,0.5,0,0.9999,0,0,0,0.5,0.9999,0,0,0,0,0,1e-04,0,0,0.9999,0,0,0,1e-04,0.9999,0,0,0,0,0,1e-04,1e-04,0), nrow = 6, byrow = F)",Simes,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25000,NA,Random,NULL,FALSE,TRUE
