Sim_Index,Return_Code,Mean_0_Endpoint1,Mean_1_Endpoint1,Delta_1_Endpoint1,StdError_1_Endpoint1,Test_Stat_1_Endpoint1,pval_1_Endpoint1,Prop_0_Endpoint2,Prop_1_Endpoint2,Delta_1_Endpoint2,StdError_1_Endpoint2,Test_Stat_1_Endpoint2,pval_1_Endpoint2,Mean_0_Endpoint3,Mean_1_Endpoint3,Delta_1_Endpoint3,StdError_1_Endpoint3,Test_Stat_1_Endpoint3,pval_1_Endpoint3,Adjpval_1,Adjpval_2,Adjpval_3,Adjpval,SampleSize_0,SampleSize_1,Tot_SampleSize,RejFlag_1_Endpoint1,RejFlag_1_Endpoint2,RejFlag_1_Endpoint3,IsNonNull_1_Endpoint1,IsNonNull_1_Endpoint2,IsNonNull_1_Endpoint3,FWERFlag,DisjnPowFlag,ConPowFlag
639,0,-0.00268576261747333,0.0145303089378003,0.0172160715552736,0.0118287296615073,1.45544551679946,0.0743709561112758,0.22,0.44,0.22,0.09404254356407,2.33936675532512,0.00965823027151735,0.00840698365956205,0.0097692411219757,0.00136225746241365,0.0101823260500871,0.133786470371571,0.446922891517894,0.148741912222552,0.0289746908145521,0.446922891517894,0.446922891517894,50,50,100,0,0,0,1,1,1,0,0,0
640,0,0.00372854704883437,0.0134127525693403,0.00968420552050589,0.0122803288510264,0.788594966632061,0.216126154675375,0.12,0.48,0.36,0.0916515138991168,3.92792202424786,4.2841490054513E-05,-0.00204671498047553,0.0132540856916997,0.0153008006721752,0.00863048573556121,1.77287827603139,0.039677954343896,0.216126154675376,0.000128524470163538,0.079355908687792,0.216126154675376,50,50,100,0,1,0,1,1,1,0,0,1
641,0,-2.7336148334311E-05,0.00277496202025927,0.00280229816859358,0.0120597490387267,0.232367867655847,0.408368438980343,0.1,0.36,0.26,0.0841665016500033,3.08911496739142,0.00100376868210039,-0.00932200533115716,0.0144570541783854,0.0237790595095426,0.0101849429609237,2.33472682181677,0.0107990373128041,0.408368438980344,0.00301130604630118,0.0215980746256082,0.408368438980344,50,50,100,0,1,1,1,1,1,0,0,1
642,0,0.0089398172785433,0.0018652121595656,-0.00707460511897771,0.0126859718153672,-0.557671514799353,0.710829812558555,0.32,0.36,0.04,0.0947417542586161,0.422200330920749,0.33643939999385,0.00371659290622289,0.00382534505832966,0.000108752152106772,0.00896428562071534,0.0121317143058739,0.495172596470455,1,1,1,1,50,50,100,0,0,0,1,1,1,0,0,0
643,0,-0.00742738707395363,0.00817792336274505,0.0156053104366987,0.010998045641929,1.41891668254266,0.0795479852740417,0.22,0.28,0.06,0.0866025403784439,0.692820323027551,0.244211158311297,-0.00996687951672243,0.015574187222697,0.0255410667394194,0.00933072585171489,2.73730759485611,0.00367843375582755,0.159095970548084,0.244211158311297,0.0110353012674827,0.244211158311297,50,50,100,0,0,1,1,1,1,0,0,1
644,0,0.00224252174044478,0.015655742620405,0.0134132208799602,0.0135733252094411,0.988204487330082,0.162743060754325,0.18,0.54,0.36,0.096,3.75,8.8417285200815E-05,-0.00995799009007848,0.0207539542399331,0.0307119443300116,0.00959120885375211,3.20209316659776,0.000920086448716662,0.162743060754326,0.000265251855602444,0.00184017289743333,0.162743060754326,50,50,100,0,1,1,1,1,1,0,0,1
645,0,0.009443838299801,0.00706998889165545,-0.00237384940814555,0.011603854366923,-0.204574215866778,0.580835462900324,0.24,0.22,-0.02,0.0841665016500033,-0.237624228260879,0.593913721376193,0.00186889176791065,0.00887853259137207,0.00700964082346143,0.00804375702073412,0.871438658004327,0.192822271992181,1,1,0.578466815976544,1,50,50,100,0,0,0,1,1,1,0,0,0
646,0,0.00847184921992856,0.00109038454569259,-0.00738146467423597,0.0113052112559335,-0.652925850488801,0.742333550186342,0.24,0.5,0.26,0.0965608616365865,2.69260231933853,0.00354483888402513,0.025835946836902,0.0139244592982167,-0.0119114875386853,0.00936282650448967,-1.27221064418672,0.896845635935482,1,0.0106345166520754,1,1,50,50,100,0,1,0,1,1,1,0,0,1
647,0,0.00765935027594224,0.00637618253214912,-0.00128316774379313,0.0116252969496697,-0.110377201489858,0.543832020543168,0.24,0.34,0.1,0.0907524104363074,1.10189910680315,0.135252768481352,0.00339768645605068,0.0237398991133489,0.0203422126572982,0.00935130601183175,2.17533386583224,0.0160050693861092,0.543832020543168,0.270505536962705,0.0480152081583278,0.543832020543168,50,50,100,0,0,0,1,1,1,0,0,0
648,0,0.0124215664245567,-0.00442135110415654,-0.0168429175287132,0.0115034868292611,-1.4641575879298,0.926824319611823,0.26,0.38,0.12,0.0932952303175248,1.28623938856882,0.0991797642144936,-0.00323799205615356,0.00554176367494802,0.00877975573110158,0.0106732907302297,0.822591265712918,0.206368761169386,0.926824319611824,0.297539292643481,0.412737522338772,0.926824319611824,50,50,100,0,0,0,1,1,1,0,0,0
649,0,0.00245004766095487,0.00602000244629261,0.00356995478533775,0.0126625439135252,0.281930298502229,0.389295731765726,0.24,0.46,0.22,0.0953939201416946,2.30622664078822,0.0105489858623892,-0.00863073471420499,0.0194366832778905,0.0280674179920955,0.0104998580490776,2.67312356613824,0.00440190879310765,0.389295731765727,0.0210979717247784,0.0132057263793229,0.389295731765727,50,50,100,0,1,1,1,1,1,0,0,1
650,0,0.00617584964950091,0.00677719051173672,0.000601340862235808,0.0112566761719389,0.0534208191699479,0.478752682645945,0.24,0.46,0.22,0.0953939201416946,2.30622664078822,0.0105489858623892,-0.00249880780426906,0.0195250896430852,0.0220238974473543,0.00940167790247088,2.34254966781686,0.0105873439180018,0.478752682645945,0.0316469575871675,0.0316469575871675,0.478752682645945,50,50,100,0,0,0,1,1,1,0,0,0
651,0,0.01588671206244,0.0268995931935225,0.0110128811310826,0.0112736027943326,0.976873261546774,0.165518591502345,0.18,0.46,0.28,0.0932952303175248,3.00122523999391,0.00134447792257042,0.00054082166420614,0.0237766559153627,0.0232358342511566,0.00921489108789653,2.52155278120173,0.00664800980302138,0.165518591502345,0.00403343376771126,0.0132960196060428,0.165518591502345,50,50,100,0,1,1,1,1,1,0,0,1
652,0,-0.00127459039392347,-0.0077374030651167,-0.00646281267119323,0.0119414357054514,-0.54120901628628,0.705204145840666,0.24,0.32,0.08,0.0897997772825746,0.890870806374748,0.186499241806743,-0.00635947340678862,0.00765785499165045,0.0140173283984391,0.00918921615622134,1.52541067269911,0.0651887882798744,0.705204145840667,0.372998483613487,0.195566364839623,0.705204145840667,50,50,100,0,0,0,1,1,1,0,0,0
653,0,0.0115952686964818,0.0205041733762048,0.00890890467972297,0.0131391349824675,0.678043470259706,0.24967097989138,0.34,0.46,0.12,0.0979795897113271,1.22474487139159,0.110335680959923,0.00588768359667124,0.0119957610588251,0.00610807746215387,0.00902764328267494,0.676597121850833,0.250127725433123,0.499341959782761,0.331007042879771,0.499341959782761,0.499341959782761,50,50,100,0,0,0,1,1,1,0,0,0
654,0,0.0211365839268202,0.0163372864405051,-0.00479929748631509,0.0125962865881101,-0.381008915027801,0.647989324112122,0.24,0.44,0.2,0.0947417542586161,2.11100165460375,0.0173860848219682,0.00642410129528116,0.00953376904819832,0.00310966775291716,0.00904764527965621,0.34369912356194,0.365904437760933,0.731808875521866,0.0521582544659048,0.731808875521866,0.731808875521866,50,50,100,0,0,0,1,1,1,0,0,0
655,0,-0.00308273998712434,0.00771419378302223,0.0107969337701466,0.00974153233160736,1.10834039272393,0.13521376739863,0.3,0.48,0.18,0.0975499871860576,1.84520782823564,0.0325036560960433,-0.0052348059154167,0.00451213559158499,0.00974694150700169,0.00960258549242149,1.01503303612284,0.156294768460181,0.270427534797261,0.0975109682881301,0.270427534797261,0.270427534797261,50,50,100,0,0,0,1,1,1,0,0,0
656,0,0.00593589140638562,0.00966918646256142,0.00373329505617581,0.0123153955991432,0.303140489976264,0.381212685610777,0.32,0.4,0.08,0.096,0.833333333333333,0.202328380963643,-0.0119492248359574,0.0134522702346397,0.025401495070597,0.0104922022350417,2.42098793957303,0.00865942723624435,0.404656761927287,0.404656761927287,0.0259782817087331,0.404656761927287,50,50,100,0,0,0,1,1,1,0,0,0
657,0,0.00610178027903562,0.0145987049482356,0.00849692466920002,0.0107333889028188,0.791634845819161,0.215242772771882,0.18,0.34,0.16,0.0877268487978452,1.82384301035021,0.0340879047226217,0.000809840557404745,0.0176385390503138,0.0168286984929091,0.00998725333125795,1.68501768551709,0.0475835973928558,0.215242772771883,0.102263714167865,0.102263714167865,0.215242772771883,50,50,100,0,0,0,1,1,1,0,0,0
658,0,-0.0107625227986293,0.0222824774142134,0.0330450002128427,0.0113614882240344,2.90850983262371,0.00224642211782666,0.16,0.46,0.3,0.0924986486387774,3.24329062548308,0.000590788092563188,0.00228968824836241,0.0162282894151136,0.0139386011667512,0.00934064267787658,1.49225290458492,0.0694225763949472,0.00449284423565333,0.00177236427768957,0.0694225763949473,0.0694225763949473,50,50,100,1,1,0,1,1,1,0,0,1
659,0,0.00979702027845497,0.0220891536908294,0.0122921334123745,0.0127093767618565,0.967170431933823,0.167919818784102,0.26,0.46,0.2,0.096,2.08333333333333,0.0186104251898863,2.191040602573E-05,0.0161251158497266,0.0161032054437009,0.00992494073410093,1.62249890202086,0.0539546764233663,0.167919818784102,0.055831275569659,0.107909352846733,0.167919818784102,50,50,100,0,0,0,1,1,1,0,0,0
660,0,-0.00563390677741144,0.00819425848950312,0.0138281652669146,0.0124511696644091,1.11059166645536,0.134730825380766,0.2,0.24,0.04,0.0828492607088319,0.482804549585267,0.314617260061323,0.00375485099806725,0.0118702515714171,0.00811540057334988,0.00845858606937432,0.959427557607175,0.169852255185595,0.404192476142299,0.404192476142299,0.404192476142299,0.404192476142299,50,50,100,0,0,0,1,1,1,0,0,0
661,0,0.0128675466053717,0.0039178630632069,-0.0089496835421648,0.0123932923428587,-0.722139306858341,0.764035760923345,0.28,0.46,0.18,0.0965608616365865,1.8641092980036,0.0311531785390504,0.00663954370617438,0.012361029595566,0.00572148588939163,0.0102676626628896,0.557233527945051,0.289319193294003,0.764035760923346,0.0934595356171514,0.578638386588006,0.764035760923346,50,50,100,0,0,0,1,1,1,0,0,0
662,0,-0.00706571068096319,0.00577378433780184,0.012839495018765,0.0144264610700479,0.889996164438576,0.187823785344238,0.24,0.46,0.22,0.0953939201416946,2.30622664078822,0.0105489858623892,-0.00739134189338421,0.0174887852616085,0.0248801271549927,0.00952443175363763,2.61224268266611,0.00520504182332859,0.187823785344239,0.0210979717247784,0.0156151254699858,0.187823785344239,50,50,100,0,1,1,1,1,1,0,0,1
663,0,0.0132494882214302,0.021398507320955,0.00814901909952486,0.0118881729303827,0.685472792770231,0.247331963596214,0.18,0.38,0.2,0.0897997772825746,2.22717701593687,0.0129677227936772,0.0083561771438927,0.0206059055450122,0.0122497284011195,0.00884310762839475,1.38522891678784,0.0845637467970849,0.247331963596214,0.0389031683810316,0.16912749359417,0.247331963596214,50,50,100,0,0,0,1,1,1,0,0,0
664,0,-0.00495910908050152,0.0181496984701729,0.0231088075506744,0.011088505675571,2.08403262141853,0.0198793238576873,0.14,0.46,0.32,0.0916515138991168,3.49148624377588,0.00024017059999093,0.000564210362400821,0.0170994031112004,0.0165351927487996,0.0107271928474435,1.54142775131896,0.0632178278573086,0.0397586477153747,0.00072051179997279,0.0632178278573086,0.0632178278573086,50,50,100,0,1,0,1,1,1,0,0,1
665,0,0.0111317427915465,0.0180835429621651,0.00695180017061856,0.0117737956183342,0.59044681901843,0.278125142322216,0.24,0.4,0.16,0.0932952303175248,1.71498585142509,0.0431739104918312,-0.000687561045792286,0.0156714731931917,0.016359034238984,0.00930868533135539,1.75739469717385,0.0409866886000443,0.278125142322216,0.122960065800133,0.122960065800133,0.278125142322216,50,50,100,0,0,0,1,1,1,0,0,0
666,0,0.00989799401378986,0.0212747593865147,0.0113767653727249,0.0121442244110875,0.936804606668667,0.175580991890083,0.14,0.48,0.34,0.0924986486387774,3.67572937554749,0.000118585418078743,-0.0064352223735014,0.00375026182547855,0.01018548419898,0.00983905835258836,1.03520924807814,0.151559476163295,0.303118952326589,0.000355756254236228,0.303118952326589,0.303118952326589,50,50,100,0,1,0,1,1,1,0,0,1
667,0,0.0262818895425136,0.0099599094277545,-0.0163219801147591,0.0109803100765971,-1.48647715783063,0.929818420682121,0.24,0.38,0.14,0.0924986486387774,1.51353562522544,0.0650718295128838,0.00168482749989522,0.0118447893318215,0.0101599618319262,0.00888076185507348,1.14404169346372,0.127696528264191,0.929818420682122,0.195215488538652,0.255393056528382,0.929818420682122,50,50,100,0,0,0,1,1,1,0,0,0
668,0,0.00439949901698843,-0.0043287428608703,-0.00872824187785873,0.0134859273093896,-0.647211102182174,0.740495751871038,0.2,0.36,0.16,0.0897997772825746,1.7817416127495,0.0373956887934721,-0.00427534177444412,0.00440687849711745,0.00868222027156157,0.00936164057723661,0.92742508109881,0.177992184089374,0.740495751871039,0.112187066380416,0.355984368178748,0.740495751871039,50,50,100,0,0,0,1,1,1,0,0,0
669,0,0.00584015931217269,0.0110104717232812,0.00517031241110855,0.0123819378366242,0.417568920093865,0.33858787783958,0.22,0.26,0.04,0.0854166260162505,0.468292905790847,0.319787570474344,-0.0141012378085823,0.0122861531466983,0.0263873909552807,0.00901842682499781,2.92594168221652,0.00213395983452114,0.639575140948688,0.639575140948688,0.00640187950356342,0.639575140948688,50,50,100,0,0,1,1,1,1,0,0,1
670,0,0.0066834860071723,0.00723714925803931,0.000553663250867014,0.0143578354318865,0.0385617493314775,0.484659122642895,0.14,0.44,0.3,0.0907524104363074,3.30569732040945,0.000473701849619479,0.008858925386971,-0.000174318396097304,-0.0090332437830683,0.00991659229855195,-0.910922170752886,0.817714222321693,0.96931824528579,0.00142110554885844,0.96931824528579,0.96931824528579,50,50,100,0,1,0,1,1,1,0,0,1
671,0,-0.00442975710410824,0.0231561270612839,0.0275858841653921,0.0115684792305985,2.38457308134571,0.00951179594788987,0.12,0.58,0.46,0.0953939201416946,4.82211024892082,7.10236966572E-07,-0.00834517869995466,0.0393617785420094,0.0477069572419641,0.00900864975905998,5.29568342847221,3.63847167728E-07,0.00951179594788988,1.420473933145E-06,1.091541503184E-06,0.00951179594788988,50,50,100,1,1,1,1,1,1,0,0,1
672,0,0.00825129217158104,0.0225739811628927,0.0143226889913116,0.0109220382480222,1.31135678763122,0.0964006985487347,0.24,0.42,0.18,0.09404254356407,1.91402734526601,0.0278083309093121,0.0112811265044941,0.016345102753739,0.00506397624924482,0.00907023116845368,0.558307297266839,0.288953955502393,0.19280139709747,0.0834249927279364,0.288953955502393,0.288953955502393,50,50,100,0,0,0,1,1,1,0,0,0
673,0,0.00155240905988176,0.00066807471713239,-0.00088433434274937,0.0119967920268959,-0.0737142346692983,0.529305988828429,0.18,0.4,0.22,0.0907524104363074,2.42417803496693,0.0076715407924367,-0.00043113553585418,0.0110466296795697,0.0114777652154239,0.00945472959242654,1.21397075434266,0.11383817109012,0.529305988828429,0.0230146223773101,0.22767634218024,0.529305988828429,50,50,100,0,1,0,1,1,1,0,0,1
674,0,0.00359971770536246,0.029647618017939,0.0260479003125766,0.012651171027404,2.05893195627137,0.0210767623363378,0.2,0.48,0.28,0.0947417542586161,2.95540231644524,0.00156130781584274,0.00257998493296225,0.0106335367902984,0.00805355185733615,0.00951417860870655,0.846478943538672,0.199673950183933,0.0421535246726757,0.00468392344752822,0.199673950183933,0.199673950183933,50,50,100,0,1,0,1,1,1,0,0,1
675,0,-0.00578190245730307,0.0231262946597403,0.0289081971170434,0.0134788816281279,2.14470294454678,0.0172245084781444,0.2,0.28,0.08,0.0854166260162505,0.936585811581694,0.174485826574871,-0.00181119247453065,0.0206078736516392,0.0224190661261699,0.0100204518438621,2.23733085847844,0.0137649963020268,0.0412949889060803,0.174485826574871,0.0412949889060803,0.174485826574871,50,50,100,0,0,0,1,1,1,0,0,0
676,0,-0.000325338740301025,0.0114375632510689,0.0117629019913699,0.0123132169587184,0.955306970615926,0.170886534883116,0.28,0.44,0.16,0.096,1.66666666666667,0.0477903522728147,-0.00813982720185099,0.0239499025048927,0.0320897297067437,0.009315498534567,3.44476783369869,0.000421353768906729,0.170886534883116,0.0955807045456295,0.00126406130672019,0.170886534883116,50,50,100,0,0,1,1,1,1,0,0,1
677,0,0.00801302997298657,0.00457807463780216,-0.00343495533518441,0.0136140348905957,-0.252309867191335,0.59933500884884,0.2,0.42,0.22,0.0924986486387774,2.37841312535426,0.00869366674124172,-0.00989736578585354,0.0138142101761947,0.0237115759620482,0.00911504288162428,2.60136746145761,0.00536171537106012,0.599335008848841,0.0173873334824835,0.0160851461131804,0.599335008848841,50,50,100,0,1,1,1,1,1,0,0,1
678,0,0.00231296232759982,0.0130132532499213,0.0107002909223214,0.0126493078245168,0.845919086701503,0.199829322893352,0.14,0.48,0.34,0.0924986486387774,3.67572937554749,0.000118585418078743,-0.00792649533238596,0.0223632483693176,0.0302897437017035,0.00972250488083449,3.11542591883006,0.00120475314883484,0.199829322893352,0.000355756254236228,0.00240950629766968,0.199829322893352,50,50,100,0,1,1,1,1,1,0,0,1
679,0,0.0086585211007041,0.0049650666062293,-0.00369345449447479,0.0135122543641125,-0.273341101710187,0.607416877697776,0.12,0.32,0.2,0.0828492607088319,2.41402274792634,0.00788873864558892,0.00235224432368848,0.0103597458400143,0.00800750151632579,0.0090635227060417,0.883486672459929,0.189567799562718,0.607416877697777,0.0236662159367668,0.379135599125437,0.607416877697777,50,50,100,0,1,0,1,1,1,0,0,1
680,0,0.00469157367484441,0.00928977651464599,0.00459820283980157,0.0117865253199716,0.390123697610032,0.34864586144136,0.28,0.4,0.12,0.0947417542586161,1.26660099276225,0.102648998651261,-0.00136414056931378,0.0179080850875929,0.0192722256569067,0.00975541779287554,1.97554077806707,0.0255096334455881,0.34864586144136,0.205297997302522,0.0765289003367644,0.34864586144136,50,50,100,0,0,0,1,1,1,0,0,0
681,0,-0.0114042006483244,0.0272490712655421,0.0386532719138666,0.0125498609076417,3.07997612071783,0.00134324225391902,0.2,0.56,0.36,0.0970772887960928,3.70838539543648,0.000104292513134818,-0.00560258287283787,0.0213293195874679,0.0269319024603058,0.00932086867499612,2.88941979544809,0.0023758191690082,0.00268648450783804,0.000312877539404455,0.00268648450783804,0.00268648450783804,50,50,100,1,1,1,1,1,1,0,0,1
682,0,0.013050438970989,-0.00321734627824878,-0.0162677852492378,0.0107057455212445,-1.51953782358791,0.934076521534986,0.24,0.46,0.22,0.0953939201416946,2.30622664078822,0.0105489858623892,0.00314143314393068,0.00588407499842823,0.00274264185449755,0.00948955961237938,0.289016768588471,0.38658952037636,0.934076521534987,0.0316469575871675,0.773179040752721,0.934076521534987,50,50,100,0,0,0,1,1,1,0,0,0
683,0,-0.00666493308388825,0.00175257206974473,0.00841750515363298,0.0115396031773766,0.729444940544879,0.23373470399398,0.14,0.46,0.32,0.0916515138991168,3.49148624377588,0.00024017059999093,-0.0177199623731808,0.0113714702263892,0.02909143259957,0.00995140150760691,2.92335030169693,0.00215034353024635,0.233734703993981,0.00072051179997279,0.0043006870604927,0.233734703993981,50,50,100,0,1,1,1,1,1,0,0,1
684,0,-0.0205179164515968,0.011097975828253,0.0316158922798498,0.0122427588490003,2.58241566870619,0.00564494635522961,0.26,0.42,0.16,0.0947417542586161,1.688801323683,0.0456287550471818,0.000679885657026737,0.0124578965251801,0.0117780108681533,0.0090684269335004,1.29879315944458,0.0985313150785693,0.0169348390656888,0.0912575100943637,0.0985313150785694,0.0985313150785694,50,50,100,1,0,0,1,1,1,0,0,1
